geoid,name,county,tract,population,commuters,median_income
36005039901,Census Tract 399.01; Bronx County; New York,005,039901,5120,1991,39524
36005039902,Census Tract 399.02; Bronx County; New York,005,039902,5589,2374,50534
36005040100,Census Tract 401; Bronx County; New York,005,040100,4759,1720,26406
36005040302,Census Tract 403.02; Bronx County; New York,005,040302,4921,1770,40938
36005040303,Census Tract 403.03; Bronx County; New York,005,040303,4291,1668,39023
36005040304,Census Tract 403.04; Bronx County; New York,005,040304,3766,1361,33218
36005040400,Census Tract 404; Bronx County; New York,005,040400,3310,1545,83333
36005040501,Census Tract 405.01; Bronx County; New York,005,040501,4047,1424,42037
36005040502,Census Tract 405.02; Bronx County; New York,005,040502,6590,2262,39486
36005040600,Census Tract 406; Bronx County; New York,005,040600,3770,1732,48157
36005040701,Census Tract 407.01; Bronx County; New York,005,040701,3055,1304,50068
36005040702,Census Tract 407.02; Bronx County; New York,005,040702,7046,2959,34724
36005040800,Census Tract 408; Bronx County; New York,005,040800,4907,1856,35476
36005040900,Census Tract 409; Bronx County; New York,005,040900,3460,1523,58466
36005041100,Census Tract 411; Bronx County; New York,005,041100,3752,1781,42484
36005041300,Census Tract 413; Bronx County; New York,005,041300,8232,4133,62386
36005041400,Census Tract 414; Bronx County; New York,005,041400,4842,2511,63603
36005041500,Census Tract 415; Bronx County; New York,005,041500,5627,2188,42188
36005041800,Census Tract 418; Bronx County; New York,005,041800,3899,1711,58090
36005041900,Census Tract 419; Bronx County; New York,005,041900,6320,3019,49667
36005042000,Census Tract 420; Bronx County; New York,005,042000,4396,1263,32672
36005042100,Census Tract 421; Bronx County; New York,005,042100,5621,2478,52714
36005042200,Census Tract 422; Bronx County; New York,005,042200,2860,1520,72091
36005042300,Census Tract 423; Bronx County; New York,005,042300,4627,1821,63723
36005042400,Census Tract 424; Bronx County; New York,005,042400,2682,970,97083
36005042500,Census Tract 425; Bronx County; New York,005,042500,5890,2731,42839
36005042600,Census Tract 426; Bronx County; New York,005,042600,6844,3272,87763
36005042800,Census Tract 428; Bronx County; New York,005,042800,2014,817,104205
36005042901,Census Tract 429.01; Bronx County; New York,005,042901,3048,1410,41658
36005042902,Census Tract 429.02; Bronx County; New York,005,042902,4043,1743,48162
36005043000,Census Tract 430; Bronx County; New York,005,043000,3532,1399,78482
36005043101,Census Tract 431.01; Bronx County; New York,005,043101,5578,2236,39792
36005043102,Census Tract 431.02; Bronx County; New York,005,043102,4532,1872,38569
36005043400,Census Tract 434; Bronx County; New York,005,043400,3946,1878,71849
36005043501,Census Tract 435.01; Bronx County; New York,005,043501,1083,341,26523
36005043502,Census Tract 435.02; Bronx County; New York,005,043502,0,0,0
36005043503,Census Tract 435.03; Bronx County; New York,005,043503,16,13,88438
36005043600,Census Tract 436; Bronx County; New York,005,043600,1891,797,60536
36005044200,Census Tract 442; Bronx County; New York,005,044200,3947,1294,40089
36005044400,Census Tract 444; Bronx County; New York,005,044400,4504,1665,99960
36005044800,Census Tract 448; Bronx County; New York,005,044800,2361,1139,102250
36005044901,Census Tract 449.01; Bronx County; New York,005,044901,1815,986,98007
36005044902,Census Tract 449.02; Bronx County; New York,005,044902,2146,1234,88264
36005045101,Census Tract 451.01; Bronx County; New York,005,045101,1541,730,73021
36005045102,Census Tract 451.02; Bronx County; New York,005,045102,2027,1005,93510
36005045600,Census Tract 456; Bronx County; New York,005,045600,3518,1952,114525
36005045800,Census Tract 458; Bronx County; New York,005,045800,5315,1411,27753
36005046000,Census Tract 460; Bronx County; New York,005,046000,2739,1091,40500
36005046203,Census Tract 462.03; Bronx County; New York,005,046203,7762,2307,41371
36005046204,Census Tract 462.04; Bronx County; New York,005,046204,6483,2540,73104
36005046205,Census Tract 462.05; Bronx County; New York,005,046205,2702,1203,46401
36005046206,Census Tract 462.06; Bronx County; New York,005,046206,4094,1631,48475
36005046207,Census Tract 462.07; Bronx County; New York,005,046207,6671,2869,69637
36005046208,Census Tract 462.08; Bronx County; New York,005,046208,5483,2221,88817
36005046209,Census Tract 462.09; Bronx County; New York,005,046209,4966,1652,31801
36005048401,Census Tract 484.01; Bronx County; New York,005,048401,3815,1927,82451
36005048402,Census Tract 484.02; Bronx County; New York,005,048402,0,0,0
36005050400,Census Tract 504; Bronx County; New York,005,050400,0,0,0
36005051601,Census Tract 516.01; Bronx County; New York,005,051601,4292,2002,129109
36005051602,Census Tract 516.02; Bronx County; New York,005,051602,0,0,0
36085000300,Census Tract 3; Richmond County; New York,085,000300,2155,1109,74258
36085000600,Census Tract 6; Richmond County; New York,085,000600,2698,1068,41211
36085000700,Census Tract 7; Richmond County; New York,085,000700,4583,2036,64452
36085000800,Census Tract 8; Richmond County; New York,085,000800,5402,2611,100449
36085000900,Census Tract 9; Richmond County; New York,085,000900,1910,945,62237
36085001100,Census Tract 11; Richmond County; New York,085,001100,3885,1514,73380
36085001700,Census Tract 17; Richmond County; New York,085,001700,1657,709,63558
36085001800,Census Tract 18; Richmond County; New York,085,001800,595,271,83417
36085002001,Census Tract 20.01; Richmond County; New York,085,002001,2796,1490,76557
36085002002,Census Tract 20.02; Richmond County; New York,085,002002,3058,1424,79333
36085002100,Census Tract 21; Richmond County; New York,085,002100,4786,2227,47926
36085002700,Census Tract 27; Richmond County; New York,085,002700,1786,394,33203
36085002900,Census Tract 29; Richmond County; New York,085,002900,5550,2113,55339
36085003300,Census Tract 33; Richmond County; New York,085,003300,4054,1715,103542
36085003600,Census Tract 36; Richmond County; New York,085,003600,3074,1323,88155
36085003900,Census Tract 39; Richmond County; New York,085,003900,2357,1156,84038
36085004001,Census Tract 40.01; Richmond County; New York,085,004001,3445,1810,59732
36085004002,Census Tract 40.02; Richmond County; New York,085,004002,2521,1498,126295
36085004003,Census Tract 40.03; Richmond County; New York,085,004003,3215,1101,24107
36085004004,Census Tract 40.04; Richmond County; New York,085,004004,3999,1663,0
36085004700,Census Tract 47; Richmond County; New York,085,004700,2910,1296,120893
36085005000,Census Tract 50; Richmond County; New York,085,005000,4556,2136,76997
36085005901,Census Tract 59.01; Richmond County; New York,085,005901,3177,1485,90171
36085005902,Census Tract 59.02; Richmond County; New York,085,005902,0,0,0
36085006400,Census Tract 64; Richmond County; New York,085,006400,3210,1309,63462
36085006700,Census Tract 67; Richmond County; New York,085,006700,2966,1730,139125
36085007001,Census Tract 70.01; Richmond County; New York,085,007001,2872,1365,74375
36085007002,Census Tract 70.02; Richmond County; New York,085,007002,5964,2576,91509
36085007400,Census Tract 74; Richmond County; New York,085,007400,4966,2235,73678
36085007500,Census Tract 75; Richmond County; New York,085,007500,4032,1692,108836
36085007700,Census Tract 77; Richmond County; New York,085,007700,1969,836,89767
36085008100,Census Tract 81; Richmond County; New York,085,008100,4638,1750,78031
36085009601,Census Tract 96.01; Richmond County; New York,085,009601,4594,1841,103942
36085009602,Census Tract 96.02; Richmond County; New York,085,009602,3376,1944,76894
36085009701,Census Tract 97.01; Richmond County; New York,085,009701,4312,1842,112896
36085009702,Census Tract 97.02; Richmond County; New York,085,009702,42,23,0
36085010500,Census Tract 105; Richmond County; New York,085,010500,5276,2188,90833
36085011201,Census Tract 112.01; Richmond County; New York,085,011201,5725,2716,110025
36085011203,Census Tract 112.03; Richmond County; New York,085,011203,6590,2490,76068
36085011204,Census Tract 112.04; Richmond County; New York,085,011204,101,64,0
36085011401,Census Tract 114.01; Richmond County; New York,085,011401,3484,1436,83098
36085011402,Census Tract 114.02; Richmond County; New York,085,011402,3407,1403,96792
36085012100,Census Tract 121; Richmond County; New York,085,012100,3140,1578,160625
36085012200,Census Tract 122; Richmond County; New York,085,012200,4335,1654,107989
36085012500,Census Tract 125; Richmond County; New York,085,012500,3100,1681,120833
36085012804,Census Tract 128.04; Richmond County; New York,085,012804,4793,2303,84137
36085012805,Census Tract 128.05; Richmond County; New York,085,012805,2348,1166,123679
36085012806,Census Tract 128.06; Richmond County; New York,085,012806,5587,2498,62276
36085013201,Census Tract 132.01; Richmond County; New York,085,013201,1448,679,127792
36085013203,Census Tract 132.03; Richmond County; New York,085,013203,6988,3176,126114
36085013204,Census Tract 132.04; Richmond County; New York,085,013204,5000,2373,102587
36085013301,Census Tract 133.01; Richmond County; New York,085,013301,1036,335,25411
36085013302,Census Tract 133.02; Richmond County; New York,085,013302,3654,1626,111077
36085013400,Census Tract 134; Richmond County; New York,085,013400,3701,1497,76979
36085013800,Census Tract 138; Richmond County; New York,085,013800,6281,3038,141115
36085014100,Census Tract 141; Richmond County; New York,085,014100,2640,1225,64451
36085014604,Census Tract 146.04; Richmond County; New York,085,014604,6999,3220,125944
36085014605,Census Tract 146.05; Richmond County; New York,085,014605,3819,1891,129712
36085014606,Census Tract 146.06; Richmond County; New York,085,014606,6110,2635,92123
36085014607,Census Tract 146.07; Richmond County; New York,085,014607,4926,2256,119500
36085014608,Census Tract 146.08; Richmond County; New York,085,014608,3236,1634,130272
36085014700,Census Tract 147; Richmond County; New York,085,014700,3447,1551,111004
36085015100,Census Tract 151; Richmond County; New York,085,015100,5660,2530,116645
36085015400,Census Tract 154; Richmond County; New York,085,015400,0,0,0
36085015601,Census Tract 156.01; Richmond County; New York,085,015601,6594,3980,131658
36085015602,Census Tract 156.02; Richmond County; New York,085,015602,3581,1592,136010
36085015603,Census Tract 156.03; Richmond County; New York,085,015603,4657,1989,97262
36085016901,Census Tract 169.01; Richmond County; New York,085,016901,3986,1983,143880
36085017005,Census Tract 170.05; Richmond County; New York,085,017005,4809,2441,113529
36085017007,Census Tract 170.07; Richmond County; New York,085,017007,6466,2838,100182
36085017009,Census Tract 170.09; Richmond County; New York,085,017009,5028,2058,93977
36085017011,Census Tract 170.11; Richmond County; New York,085,017011,4801,2303,126607
36085017012,Census Tract 170.12; Richmond County; New York,085,017012,4640,2298,107891
36085017013,Census Tract 170.13; Richmond County; New York,085,017013,4468,1568,91849
36085017014,Census Tract 170.14; Richmond County; New York,085,017014,4159,2011,100487
36085017015,Census Tract 170.15; Richmond County; New York,085,017015,2812,1247,113463
36085017016,Census Tract 170.16; Richmond County; New York,085,017016,4732,2431,116635
36085017300,Census Tract 173; Richmond County; New York,085,017300,2370,973,41993
36085017600,Census Tract 176; Richmond County; New York,085,017600,4954,2424,175865
36085017701,Census Tract 177.01; Richmond County; New York,085,017701,4220,1504,153750
36085017702,Census Tract 177.02; Richmond County; New York,085,017702,2381,1170,111835
36085018100,Census Tract 181; Richmond County; New York,085,018100,3538,1165,99106
36085018701,Census Tract 187.01; Richmond County; New York,085,018701,1939,935,123750
36085018703,Census Tract 187.03; Richmond County; New York,085,018703,4406,1718,94464
36085018704,Census Tract 187.04; Richmond County; New York,085,018704,3768,2000,118413
36085018901,Census Tract 189.01; Richmond County; New York,085,018901,5211,2501,147513
36085018902,Census Tract 189.02; Richmond County; New York,085,018902,6301,2058,102778
36085019700,Census Tract 197; Richmond County; New York,085,019700,2010,1038,113220
36085019800,Census Tract 198; Richmond County; New York,085,019800,7482,3842,122321
36085020100,Census Tract 201; Richmond County; New York,085,020100,3806,1717,127721
36085020701,Census Tract 207.01; Richmond County; New York,085,020701,3328,1254,59452
36085020702,Census Tract 207.02; Richmond County; New York,085,020702,2470,858,32070
36085020803,Census Tract 208.03; Richmond County; New York,085,020803,7995,3263,117218
36085020804,Census Tract 208.04; Richmond County; New York,085,020804,5574,1881,91379
36085020805,Census Tract 208.05; Richmond County; New York,085,020805,6093,2796,115825
36085020806,Census Tract 208.06; Richmond County; New York,085,020806,2829,1263,90478
36085021300,Census Tract 213; Richmond County; New York,085,021300,5308,2120,79938
36085022300,Census Tract 223; Richmond County; New York,085,022300,2739,948,59129
36085022601,Census Tract 226.01; Richmond County; New York,085,022601,6914,3644,117903
36085022602,Census Tract 226.02; Richmond County; New York,085,022602,1471,471,0
36085022801,Census Tract 228.01; Richmond County; New York,085,022801,23,19,0
36085022802,Census Tract 228.02; Richmond County; New York,085,022802,0,0,0
36085023100,Census Tract 231; Richmond County; New York,085,023100,4978,2122,87837
36085023900,Census Tract 239; Richmond County; New York,085,023900,3714,1708,87438
36085024401,Census Tract 244.01; Richmond County; New York,085,024401,5145,2417,123626
36085024402,Census Tract 244.02; Richmond County; New York,085,024402,5000,2227,129904
36085024700,Census Tract 247; Richmond County; New York,085,024700,2802,1326,81679
36085024800,Census Tract 248; Richmond County; New York,085,024800,5058,2415,131146
36085025100,Census Tract 251; Richmond County; New York,085,025100,6526,2951,120156
